순번,표제어,파생어,원문,교육부_별표,난이도_분류,교재_ID
1923,husband,,husband*,*,필수 영단어 2000,essential_2000
1924,kitchen,,kitchen*,*,필수 영단어 2000,essential_2000
1925,library,,library*,*,필수 영단어 2000,essential_2000
1926,morning,,morning*,*,필수 영단어 2000,essential_2000
1927,nothing,,nothing*,*,필수 영단어 2000,essential_2000
1928,partner,,partner*,*,필수 영단어 2000,essential_2000
1929,picture,,picture*,*,필수 영단어 2000,essential_2000
1930,plastic,,plastic*,*,필수 영단어 2000,essential_2000
1931,present,,present*,*,필수 영단어 2000,essential_2000
1932,problem,,problem*,*,필수 영단어 2000,essential_2000
1933,program,/ programme (programmatic),program* / programme* (programmatic),*,필수 영단어 2000,essential_2000
1934,project,,project*,*,필수 영단어 2000,essential_2000
1935,science,,science*,*,필수 영단어 2000,essential_2000
1936,service,,service*,*,필수 영단어 2000,essential_2000
1937,tonight,,tonight*,*,필수 영단어 2000,essential_2000
1938,weather,,weather*,*,필수 영단어 2000,essential_2000
1939,website,,website*,*,필수 영단어 2000,essential_2000
1940,wedding,,wedding*,*,필수 영단어 2000,essential_2000
1941,weekend,,weekend*,*,필수 영단어 2000,essential_2000
1942,welcome,,welcome*,*,필수 영단어 2000,essential_2000
1943,airplane,/ aeroplane,airplane* / aeroplane*,*,필수 영단어 2000,essential_2000
1944,baseball,,baseball*,*,필수 영단어 2000,essential_2000
1945,business,,business*,*,필수 영단어 2000,essential_2000
1946,campaign,,campaign*,*,필수 영단어 2000,essential_2000
1947,customer,,customer*,*,필수 영단어 2000,essential_2000
1948,daughter,,daughter*,*,필수 영단어 2000,essential_2000
1949,dialogue,/ dialog,dialogue* / dialog*,*,필수 영단어 2000,essential_2000
1950,doughnut,,doughnut*,*,필수 영단어 2000,essential_2000
1951,elephant,,elephant*,*,필수 영단어 2000,essential_2000
1952,exercise,,exercise*,*,필수 영단어 2000,essential_2000
1953,favorite,/ favourite,favorite* / favourite*,*,필수 영단어 2000,essential_2000
1954,festival,,festival*,*,필수 영단어 2000,essential_2000
1955,football,,football*,*,필수 영단어 2000,essential_2000
1956,homework,,homework*,*,필수 영단어 2000,essential_2000
1957,hospital,,hospital*,*,필수 영단어 2000,essential_2000
1958,internet,,internet*,*,필수 영단어 2000,essential_2000
1959,marathon,,marathon*,*,필수 영단어 2000,essential_2000
1960,mountain,,mountain*,*,필수 영단어 2000,essential_2000
1961,notebook,,notebook*,*,필수 영단어 2000,essential_2000
1962,question,,question*,*,필수 영단어 2000,essential_2000
1963,remember,,remember*,*,필수 영단어 2000,essential_2000
1964,restroom,,restroom*,*,필수 영단어 2000,essential_2000
1965,sandwich,,sandwich*,*,필수 영단어 2000,essential_2000
1966,scissors,,scissors*,*,필수 영단어 2000,essential_2000
1967,software,,software*,*,필수 영단어 2000,essential_2000
1968,textbook,,textbook*,*,필수 영단어 2000,essential_2000
1969,thirteen,,thirteen*,*,필수 영단어 2000,essential_2000
1970,together,,together*,*,필수 영단어 2000,essential_2000
1971,tomorrow,,tomorrow*,*,필수 영단어 2000,essential_2000
1972,umbrella,,umbrella*,*,필수 영단어 2000,essential_2000
1973,afternoon,,afternoon*,*,필수 영단어 2000,essential_2000
1974,apartment,,apartment*,*,필수 영단어 2000,essential_2000
1975,badminton,,badminton*,*,필수 영단어 2000,essential_2000
1976,breakfast,,breakfast*,*,필수 영단어 2000,essential_2000
1977,chocolate,,chocolate*,*,필수 영단어 2000,essential_2000
1978,condition,,condition*,*,필수 영단어 2000,essential_2000
1979,delicious,,delicious*,*,필수 영단어 2000,essential_2000
1980,difficult,,difficult*,*,필수 영단어 2000,essential_2000
1981,gentleman,,gentleman*,*,필수 영단어 2000,essential_2000
1982,hamburger,,hamburger*,*,필수 영단어 2000,essential_2000
1983,introduce,,introduce*,*,필수 영단어 2000,essential_2000
1984,newspaper,,newspaper*,*,필수 영단어 2000,essential_2000
1985,spaghetti,,spaghetti*,*,필수 영단어 2000,essential_2000
1986,telephone,/ phone,telephone* / phone*,*,필수 영단어 2000,essential_2000
1987,vegetable,,vegetable*,*,필수 영단어 2000,essential_2000
1988,yesterday,,yesterday*,*,필수 영단어 2000,essential_2000
1989,basketball,,basketball*,*,필수 영단어 2000,essential_2000
1990,recreation,,recreation*,*,필수 영단어 2000,essential_2000
1991,restaurant,,restaurant*,*,필수 영단어 2000,essential_2000
1992,television,,television*,*,필수 영단어 2000,essential_2000
1993,understand,,understand*,*,필수 영단어 2000,essential_2000
1994,watermelon,,watermelon*,*,필수 영단어 2000,essential_2000
1995,grandfather,,grandfather*,*,필수 영단어 2000,essential_2000
1996,mathematics,/ maths / math,mathematics* / maths* / math*,*,필수 영단어 2000,essential_2000
1997,congratulate,,congratulate*,*,필수 영단어 2000,essential_2000
1998,twenty-first,,twenty-first*,*,필수 영단어 2000,essential_2000
1999,twenty-third,,twenty-third*,*,필수 영단어 2000,essential_2000
2000,twenty-second,,twenty-second*,*,필수 영단어 2000,essential_2000
2001,awe,(awful),awe (awful),0,수능 필수 1000,csat_1000
2002,ban,,ban,0,수능 필수 1000,csat_1000
2003,dip,,dip,0,수능 필수 1000,csat_1000
2004,dot,,dot,0,수능 필수 1000,csat_1000
2005,era,,era,0,수능 필수 1000,csat_1000
2006,err,(error),err (error),0,수능 필수 1000,csat_1000
2007,gap,,gap,0,수능 필수 1000,csat_1000
2008,hut,,hut,0,수능 필수 1000,csat_1000
2009,inn,,inn,0,수능 필수 1000,csat_1000
2010,jar,,jar,0,수능 필수 1000,csat_1000
2011,jog,,jog,0,수능 필수 1000,csat_1000
2012,kit,,kit,0,수능 필수 1000,csat_1000
2013,lap,,lap,0,수능 필수 1000,csat_1000
2014,nod,,nod,0,수능 필수 1000,csat_1000
2015,opt,(option),opt (option),0,수능 필수 1000,csat_1000
2016,owe,,owe,0,수능 필수 1000,csat_1000
2017,pad,,pad,0,수능 필수 1000,csat_1000
2018,pat,,pat,0,수능 필수 1000,csat_1000
2019,raw,,raw,0,수능 필수 1000,csat_1000
2020,rid,,rid,0,수능 필수 1000,csat_1000
2021,rod,,rod,0,수능 필수 1000,csat_1000
2022,rot,,rot,0,수능 필수 1000,csat_1000
2023,sin,,sin,0,수능 필수 1000,csat_1000
2024,tag,,tag,0,수능 필수 1000,csat_1000
2025,via,,via,0,수능 필수 1000,csat_1000
2026,wit,,wit,0,수능 필수 1000,csat_1000
2027,ache,(headache),ache (headache),0,수능 필수 1000,csat_1000
2028,acid,,acid,0,수능 필수 1000,csat_1000
2029,ally,,ally,0,수능 필수 1000,csat_1000
2030,atom,,atom,0,수능 필수 1000,csat_1000
2031,beam,,beam,0,수능 필수 1000,csat_1000
2032,bias,,bias,0,수능 필수 1000,csat_1000
2033,bold,,bold,0,수능 필수 1000,csat_1000
2034,bulk,,bulk,0,수능 필수 1000,csat_1000
2035,bull,,bull,0,수능 필수 1000,csat_1000
2036,buzz,,buzz,0,수능 필수 1000,csat_1000
2037,cave,,cave,0,수능 필수 1000,csat_1000
2038,chef,,chef,0,수능 필수 1000,csat_1000
2039,chin,,chin,0,수능 필수 1000,csat_1000
2040,cite,,cite,0,수능 필수 1000,csat_1000
2041,clap,,clap,0,수능 필수 1000,csat_1000
2042,clay,,clay,0,수능 필수 1000,csat_1000
2043,cord,,cord,0,수능 필수 1000,csat_1000
2044,core,,core,0,수능 필수 1000,csat_1000
2045,corn,,corn,0,수능 필수 1000,csat_1000
2046,crew,,crew,0,수능 필수 1000,csat_1000
2047,crop,,crop,0,수능 필수 1000,csat_1000
2048,damp,,damp,0,수능 필수 1000,csat_1000
2049,dash,,dash,0,수능 필수 1000,csat_1000
2050,dine,,dine,0,수능 필수 1000,csat_1000
2051,dose,,dose,0,수능 필수 1000,csat_1000
2052,dual,,dual,0,수능 필수 1000,csat_1000
2053,dull,,dull,0,수능 필수 1000,csat_1000
2054,emit,(emission),emit (emission),0,수능 필수 1000,csat_1000
2055,envy,,envy,0,수능 필수 1000,csat_1000
2056,fade,,fade,0,수능 필수 1000,csat_1000
2057,fame,(famous),fame (famous),0,수능 필수 1000,csat_1000
2058,fare,,fare,0,수능 필수 1000,csat_1000
2059,fate,(fatal),fate (fatal),0,수능 필수 1000,csat_1000
2060,flaw,,flaw,0,수능 필수 1000,csat_1000
2061,flee,,flee,0,수능 필수 1000,csat_1000
2062,flip,,flip,0,수능 필수 1000,csat_1000
2063,fond,,fond,0,수능 필수 1000,csat_1000
2064,fuel,,fuel,0,수능 필수 1000,csat_1000
2065,fury,(furious),fury (furious),0,수능 필수 1000,csat_1000
2066,fuse,,fuse,0,수능 필수 1000,csat_1000
2067,gang,,gang,0,수능 필수 1000,csat_1000
2068,gaze,,gaze,0,수능 필수 1000,csat_1000
2069,gene,(genetic),gene (genetic),0,수능 필수 1000,csat_1000
2070,glow,,glow,0,수능 필수 1000,csat_1000
2071,goat,,goat,0,수능 필수 1000,csat_1000
2072,grip,,grip,0,수능 필수 1000,csat_1000
2073,gulf,,gulf,0,수능 필수 1000,csat_1000
2074,halt,,halt,0,수능 필수 1000,csat_1000
2075,heal,,heal,0,수능 필수 1000,csat_1000
2076,heel,,heel,0,수능 필수 1000,csat_1000
2077,heir,,heir,0,수능 필수 1000,csat_1000
2078,holy,,holy,0,수능 필수 1000,csat_1000
2079,hook,,hook,0,수능 필수 1000,csat_1000
2080,host,,host,0,수능 필수 1000,csat_1000
2081,jail,,jail,0,수능 필수 1000,csat_1000
2082,jury,,jury,0,수능 필수 1000,csat_1000
2083,keen,,keen,0,수능 필수 1000,csat_1000
2084,knot,,knot,0,수능 필수 1000,csat_1000
2085,leak,,leak,0,수능 필수 1000,csat_1000
2086,lone,,lone,0,수능 필수 1000,csat_1000
2087,lump,,lump,0,수능 필수 1000,csat_1000
2088,mere,,mere,0,수능 필수 1000,csat_1000
2089,mild,,mild,0,수능 필수 1000,csat_1000
2090,mine,(miner),mine (miner),0,수능 필수 1000,csat_1000
2091,mock,,mock,0,수능 필수 1000,csat_1000
2092,mode,,mode,0,수능 필수 1000,csat_1000
2093,myth,,myth,0,수능 필수 1000,csat_1000
2094,norm,(normal),norm (normal),0,수능 필수 1000,csat_1000
2095,obey,,obey,0,수능 필수 1000,csat_1000
2096,oral,,oral,0,수능 필수 1000,csat_1000
2097,pace,,pace,0,수능 필수 1000,csat_1000
2098,pale,,pale,0,수능 필수 1000,csat_1000
2099,palm,,palm,0,수능 필수 1000,csat_1000
2100,pave,,pave,0,수능 필수 1000,csat_1000
2101,peak,,peak,0,수능 필수 1000,csat_1000
2102,peel,,peel,0,수능 필수 1000,csat_1000
2103,peer,,peer,0,수능 필수 1000,csat_1000
2104,pill,,pill,0,수능 필수 1000,csat_1000
2105,plot,,plot,0,수능 필수 1000,csat_1000
2106,poll,,poll,0,수능 필수 1000,csat_1000
2107,pond,,pond,0,수능 필수 1000,csat_1000
2108,pose,(dispose),pose (dispose),0,수능 필수 1000,csat_1000
2109,prey,,prey,0,수능 필수 1000,csat_1000
2110,rage,,rage,0,수능 필수 1000,csat_1000
2111,rank,,rank,0,수능 필수 1000,csat_1000
2112,rear,,rear,0,수능 필수 1000,csat_1000
2113,riot,,riot,0,수능 필수 1000,csat_1000
2114,roar,,roar,0,수능 필수 1000,csat_1000
2115,sack,,sack,0,수능 필수 1000,csat_1000
2116,scan,,scan,0,수능 필수 1000,csat_1000
2117,sigh,,sigh,0,수능 필수 1000,csat_1000
2118,skip,,skip,0,수능 필수 1000,csat_1000
2119,slim,,slim,0,수능 필수 1000,csat_1000
2120,soak,,soak,0,수능 필수 1000,csat_1000
2121,soap,,soap,0,수능 필수 1000,csat_1000
2122,sole,,sole,0,수능 필수 1000,csat_1000
2123,span,,span,0,수능 필수 1000,csat_1000
2124,spit,,spit,0,수능 필수 1000,csat_1000
2125,stem,,stem,0,수능 필수 1000,csat_1000
2126,suck,,suck,0,수능 필수 1000,csat_1000
2127,task,,task,0,수능 필수 1000,csat_1000
2128,tick,,tick,0,수능 필수 1000,csat_1000
2129,toss,,toss,0,수능 필수 1000,csat_1000
2130,trim,,trim,0,수능 필수 1000,csat_1000
2131,tube,,tube,0,수능 필수 1000,csat_1000
2132,urge,(urgent),urge (urgent),0,수능 필수 1000,csat_1000
2133,vast,,vast,0,수능 필수 1000,csat_1000
2134,verb,(verbal),verb (verbal),0,수능 필수 1000,csat_1000
2135,vice,,vice,0,수능 필수 1000,csat_1000
2136,weed,,weed,0,수능 필수 1000,csat_1000
2137,whip,,whip,0,수능 필수 1000,csat_1000
2138,zone,,zone,0,수능 필수 1000,csat_1000
2139,abort,(abortion),abort (abortion),0,수능 필수 1000,csat_1000
2140,abuse,,abuse,0,수능 필수 1000,csat_1000
2141,alert,,alert,0,수능 필수 1000,csat_1000
2142,alien,,alien,0,수능 필수 1000,csat_1000
2143,alike,,alike,0,수능 필수 1000,csat_1000
2144,angle,,angle,0,수능 필수 1000,csat_1000
2145,arise,,arise,0,수능 필수 1000,csat_1000
2146,arrow,,arrow,0,수능 필수 1000,csat_1000
2147,asset,,asset,0,수능 필수 1000,csat_1000
2148,avail,(available),avail (available),0,수능 필수 1000,csat_1000
2149,await,,await,0,수능 필수 1000,csat_1000
2150,beard,,beard,0,수능 필수 1000,csat_1000
2151,beast,,beast,0,수능 필수 1000,csat_1000
2152,blast,,blast,0,수능 필수 1000,csat_1000
2153,blend,,blend,0,수능 필수 1000,csat_1000
2154,blink,,blink,0,수능 필수 1000,csat_1000
2155,boost,,boost,0,수능 필수 1000,csat_1000
2156,breed,,breed,0,수능 필수 1000,csat_1000
2157,brute,(brutal),brute (brutal),0,수능 필수 1000,csat_1000
2158,bully,,bully,0,수능 필수 1000,csat_1000
2159,carve,,carve,0,수능 필수 1000,csat_1000
2160,cater,,cater,0,수능 필수 1000,csat_1000
2161,cease,,cease,0,수능 필수 1000,csat_1000
2162,chaos,,chaos,0,수능 필수 1000,csat_1000
2163,chill,,chill,0,수능 필수 1000,csat_1000
2164,choir,,choir,0,수능 필수 1000,csat_1000
2165,clash,,clash,0,수능 필수 1000,csat_1000
2166,cling,,cling,0,수능 필수 1000,csat_1000
2167,craft,,craft,0,수능 필수 1000,csat_1000
2168,craze,(crazy),craze (crazy),0,수능 필수 1000,csat_1000
2169,creep,,creep,0,수능 필수 1000,csat_1000
2170,crush,,crush,0,수능 필수 1000,csat_1000
2171,curry,,curry,0,수능 필수 1000,csat_1000
2172,curse,,curse,0,수능 필수 1000,csat_1000
2173,curve,,curve,0,수능 필수 1000,csat_1000
2174,dairy,,dairy,0,수능 필수 1000,csat_1000
2175,datum,(data),datum (data),0,수능 필수 1000,csat_1000
2176,decay,,decay,0,수능 필수 1000,csat_1000
2177,demon,,demon,0,수능 필수 1000,csat_1000
2178,dense,,dense,0,수능 필수 1000,csat_1000
2179,devil,,devil,0,수능 필수 1000,csat_1000
2180,draft,,draft,0,수능 필수 1000,csat_1000
2181,drain,,drain,0,수능 필수 1000,csat_1000
2182,dread,,dread,0,수능 필수 1000,csat_1000
2183,drill,,drill,0,수능 필수 1000,csat_1000
2184,drown,,drown,0,수능 필수 1000,csat_1000
2185,dwell,,dwell,0,수능 필수 1000,csat_1000
2186,eager,,eager,0,수능 필수 1000,csat_1000
2187,elite,,elite,0,수능 필수 1000,csat_1000
2188,entry,,entry,0,수능 필수 1000,csat_1000
2189,equip,(equipment),equip (equipment),0,수능 필수 1000,csat_1000
2190,erase,(eraser),erase (eraser),0,수능 필수 1000,csat_1000
2191,erect,,erect,0,수능 필수 1000,csat_1000
2192,ethic,(ethical),ethic (ethical),0,수능 필수 1000,csat_1000
2193,excel,(excellent),excel (excellent),0,수능 필수 1000,csat_1000
2194,false,,false,0,수능 필수 1000,csat_1000
2195,ferry,,ferry,0,수능 필수 1000,csat_1000
2196,fiber,/ fibre,fiber / fibre,0,수능 필수 1000,csat_1000
2197,flesh,,flesh,0,수능 필수 1000,csat_1000
2198,flock,,flock,0,수능 필수 1000,csat_1000
2199,flush,,flush,0,수능 필수 1000,csat_1000
2200,frost,,frost,0,수능 필수 1000,csat_1000
2201,frown,,frown,0,수능 필수 1000,csat_1000
2202,glare,,glare,0,수능 필수 1000,csat_1000
2203,globe,(global),globe (global),0,수능 필수 1000,csat_1000
2204,grain,,grain,0,수능 필수 1000,csat_1000
2205,grasp,,grasp,0,수능 필수 1000,csat_1000
2206,grave,,grave,0,수능 필수 1000,csat_1000
2207,greed,,greed,0,수능 필수 1000,csat_1000
2208,grief,,grief,0,수능 필수 1000,csat_1000
2209,gross,,gross,0,수능 필수 1000,csat_1000
2210,harsh,,harsh,0,수능 필수 1000,csat_1000
2211,haunt,,haunt,0,수능 필수 1000,csat_1000
